INCOME,INCOME,SAVING,SAVINGS,DEBT,DEBT,CREDIT_SCORE,MAX,AVG,MIN,INCOMEMAIN,SAVINGMAIN,DEBTMAIN,CREDITS
0.233434927,122086,0.111805397,325562,0.335796047,2004239,510,,,,0.000718902,-0.03009331,0.20331684,-0.153424
0.27724389,144998,0.162967145,474538,0.276060463,1647700,532,,,,0.035324261,0.021068437,0.143581256,-0.109424
0.058275557,30478,0.15467898,450404,0.007943377,47411,616,,,,-0.137642116,0.012780273,-0.12453583,0.058576
0.671828573,351365,0.148513168,432450,0.538875653,3216344,494,,,,0.347012631,0.006614461,0.406396446,-0.185424
0.01400579,7325,0.000943382,2747,0.006136092,36624,625,,,,-0.172611471,-0.140955326,-0.126343115,0.076576
0.392575115,205316,0.314091013,914590,0.331483827,1978501,554,,,,0.126426128,0.172192305,0.19900462,-0.065424
0,0,0.004506737,13123,0.003641545,21735,618,,,,-0.183674854,-0.137391971,-0.128837662,0.062576
0.693566706,362734,0.464310306,1352008,1,5968620,512,,,,0.364183909,0.322411598,0.867520793,-0.149424
0.185624037,97081,0.052788198,153712,0.063232906,347874,629,,,,-0.037047638,-0.08911051,-0.074195383,0.084576
0.612807315,320497,0.421919919,1228573,0.165060399,908075,699,,,,0.300390852,0.280021211,0.019662326,0.224576
0.087952535,45999,0.181666514,528988,0.008361218,45999,602,,,,-0.114199825,0.039767806,-0.1247724,0.030576
0.298702863,156221,0.268248884,781104,0.092932963,511268,600,,,,0.052275026,0.126350176,-0.046819875,0.026576
0.292475306,152964,0.20204419,588325,0.305847291,1682610,545,,,,0.047355785,0.060145482,0.149430179,-0.083424
0.107407677,56174,0.01929143,56174,0.082706789,455009,565,,,,-0.098831917,-0.122607278,-0.056245672,-0.043424
0.080705854,42209,0.162672488,473680,0.015344623,84418,601,,,,-0.119924088,0.020773781,-0.118335569,0.028576
0,0,0.002646072,7705,0.00436974,24040,614,,,,-0.183674854,-0.139252636,-0.128451475,0.054576
0.456953946,238986,0.211044956,614534,0.108600772,597464,588,,,,0.177279935,0.069146249,-0.032378346,0.002576
0.819236402,428459,0.441427361,1285376,0.523925147,2882359,578,,,,0.463452291,0.299528653,0.350439625,-0.017424
0.011927388,6238,0.002380263,6931,0.000881946,4852,677,,,,-0.174253231,-0.139518445,-0.131666289,0.180576
0.708425271,370505,0.205541263,598508,0.165776208,912013,676,,,,0.375920913,0.063642556,0.02032211,0.178576
0.084482159,44184,0.210915829,614158,0.004818711,26510,642,,,,-0.116941128,0.069017122,-0.128037644,0.110576
0.348441103,182234,0.426703454,1242502,0.313177512,1722937,553,,,,0.091564009,0.284804746,0.156186682,-0.067424
0.030130134,15758,0.005411656,15758,0.010598075,58305,614,,,,-0.159874608,-0.136487052,-0.122710617,0.054576
0.589111239,308104,0.299794324,872960,0.098006697,539181,607,,,,0.281672966,0.157895616,-0.04214325,0.040576
0.523631066,273858,0.086814524,252792,0.218261988,1200762,680,,,,0.229949193,-0.055084184,0.06869996,0.186576
0.752383374,393495,1,2911863,0.193118531,1062436,684,,,,0.410644079,0.858101292,0.045524419,0.194576
0.38599574,201875,0.287303383,689739,0.290499759,1598176,585,,,,0.121228981,0.094973357,0.13528386,-0.003424
0.321108303,167939,0.104929576,251908,0.315437089,1735368,500,,,,0.069973419,-0.05538777,0.158269408,-0.173424
0.076126486,39814,0.003316902,7963,0.072369735,398140,546,,,,-0.123541399,-0.139164032,-0.06577367,-0.081424
0.132794007,69451,0.361613573,868138,0.010099299,55561,576,,,,-0.078778873,0.156239632,-0.123170355,-0.021424
0.262404445,137237,0.088345481,212094,0.13379876,736090,574,,,,0.02360236,-0.069060803,-0.009152542,-0.025424
0,0,0.005729914,13756,0.00372155,20474,492,,,,-0.183674854,-0.137174584,-0.129048933,-0.189424
0.062327198,32597,0.175280977,420803,0.003770628,20744,622,,,,-0.134441664,0.002614616,-0.129003697,0.070576
0.165128739,86362,0.028778699,69090,0.067501401,371357,616,,,,-0.053237182,-0.11817163,-0.070260972,0.058576
0.110329294,57702,0.355720376,853990,0.003146613,17311,629,,,,-0.096524087,0.151380887,-0.129578872,0.084576
0.205356426,107401,0.585642974,1405973,0.026621244,146456,638,,,,-0.021460728,0.340944407,-0.107941542,0.102576
0.010906351,5704,0.00033948,815,0,0,617,,,,-0.175059763,-0.141618818,-0.132479207,0.060576
0.686033216,358794,0.390873375,938383,0.160535973,883184,713,,,,0.358233092,0.180363363,0.015492016,0.252576
0.240004742,125522,0.076050908,182578,0.149341694,821599,599,,,,0.005908498,-0.079197269,0.005173885,0.024576
0.109398124,57215,0.305053371,732352,0.010399946,57215,610,,,,-0.097259632,0.10960763,-0.122893239,0.046576
0.089170513,46636,0.23958506,575180,0.002825608,15545,677,,,,-0.113237726,0.05563119,-0.129874752,0.180576
0.097457352,50970,0.198797951,477261,0.002526779,13901,627,,,,-0.106691828,0.022003577,-0.130150193,0.080576
0.037807028,19773,0.000823498,1977,0.021924136,120615,572,,,,-0.153810515,-0.141219761,-0.112271018,-0.029424
0.061680924,32259,0.008398265,20162,0.202298985,1112942,300,,,,-0.134952165,-0.134974618,0.053986341,-0.573424
0.570759353,298506,0.401712143,964404,0.129387577,711822,669,,,,0.267176535,0.189299566,-0.013218473,0.164576
0.613872328,321054,0.288037742,691502,0.098759586,543323,613,,,,0.301232123,0.095578811,-0.041449287,0.052576
0.527416931,275838,0.352351822,845903,0.106963029,588454,634,,,,0.232939705,0.148603627,-0.033887908,0.094576
0.386674519,202230,0.072202918,173340,0.215304234,1184490,590,,,,0.121765159,-0.082369808,0.065973702,0.006576
0.257978042,134922,0.149867499,359792,0.202328795,1113106,525,,,,0.020105878,-0.01833795,0.054013818,-0.123424
0.148933648,77892,0.461443042,1107802,0.014158395,77892,630,,,,-0.066029928,0.238545702,-0.119428954,0.086576
0,0,0.002814556,6757,0.004026014,22149,591,,,,-0.183674854,-0.1395782,-0.128768299,0.008576
0.730840271,382228,0.284308882,682550,0.272946999,1501610,643,,,,0.393626858,0.09250449,0.119104911,0.112576
0.159010168,83162,0.082603904,198310,0.146512633,806035,573,,,,-0.058070333,-0.073794542,0.002566247,-0.027424
0.305788932,159927,0.387582714,930483,0.034355175,189004,647,,,,0.057872418,0.177650323,-0.100812926,0.120576
0.166096237,86868,0.032565457,78181,0.123161605,677570,564,,,,-0.05247294,-0.115049574,-0.018957153,-0.045424
0.07368097,38535,0.232744652,558758,0.002101256,11560,628,,,,-0.125473149,0.049991501,-0.130542411,0.082576
0.087709704,45872,0.122288017,293581,0.010839646,59634,639,,,,-0.114391641,-0.041076313,-0.122487953,0.104576
0.027550775,14409,0.006668794,16010,0.076827452,422664,363,,,,-0.161912083,-0.13640051,-0.061664848,-0.447424
0.014401585,7532,0.000570242,1369,0.035221489,193770,459,,,,-0.172298826,-0.141428562,-0.100014416,-0.255424
0.883678331,462162,0.398768043,957336,0.672056437,3697299,572,,,,0.514355939,0.186872254,0.486977049,-0.029424
0.122568346,64103,0.021846652,52448,0.097452118,536130,589,,,,-0.086856276,-0.123886871,-0.042654423,0.004576
0.115294896,60299,0.013699977,32890,0.073734098,405646,593,,,,-0.092601683,-0.130603534,-0.064516093,0.012576
0.738259037,386108,0.281451423,675690,0.274882481,1512258,535,,,,0.399487053,0.09014861,0.120888908,-0.103424
0.148927912,77889,0.04866595,116834,0.131668058,724368,596,,,,-0.066034459,-0.101775254,-0.01111648,0.018576
0.538390204,281577,0.405997083,974691,0.161420827,888052,617,,,,0.241607658,0.192832356,0.016307615,0.060576
0.55822202,291949,0.25190296,604752,0.371472103,2043643,622,,,,0.257273108,0.065786887,0.209918701,0.070576
0.32362074,169253,0.115822078,278058,0.254910369,1402382,565,,,,0.071958032,-0.046407265,0.102479963,-0.043424
0.060935223,31869,0.098957236,237570,0.005792814,31869,581,,,,-0.135541206,-0.060311765,-0.127139782,-0.011424
0.29370858,153609,0.076781101,184331,0.125646395,691240,591,,,,0.048329967,-0.078595249,-0.016666842,0.008576
0.239977973,125508,0.191689708,460196,0.14448572,794884,596,,,,0.005887353,0.016143068,0.000697976,0.018576
0.033805101,17680,0.071187812,170903,0.004641849,25537,595,,,,-0.156971697,-0.08320673,-0.128200664,0.016576
0.108772882,56888,0.3607076,865963,0.0172343,94814,621,,,,-0.09775352,0.155492687,-0.116593793,0.068576
0.056409394,29502,0.003686789,8851,0.034320457,188813,564,,,,-0.139116227,-0.138859073,-0.100844926,-0.045424
0.305884535,159977,0.019990969,47993,0.072697284,399942,596,,,,0.057947936,-0.12541682,-0.065471758,0.018576
0.157803663,82531,0.042971858,103164,0.117512934,646494,571,,,,-0.05902337,-0.106469843,-0.024163717,-0.031424
0.054514549,28511,0.134198124,322174,0.006737107,37064,595,,,,-0.140612993,-0.031256827,-0.126269396,0.016576
0.268653035,140505,0.473528096,1136815,0.01625238,89412,626,,,,0.028538215,0.248509426,-0.11749886,0.078576
0.077078689,40312,0.225006602,540181,0.005862069,32250,630,,,,-0.12278924,0.043611737,-0.127075948,0.086576
0.19479998,101880,0.057868552,138927,0.171718437,944704,547,,,,-0.029799423,-0.094188015,0.025799256,-0.079424
0.608357967,318170,1,2400734,0.336486005,1851168,588,,,,0.296876246,0.682567965,0.177670878,0.002576
0.165939449,86786,0.195735771,433928,0.163486093,899414,521,,,,-0.05259679,0.007122039,0.018211237,-0.131424
0.336798611,176145,0.33371224,739809,0.496275996,2730248,547,,,,0.08236743,0.112168534,0.324954505,-0.079424
0.020367191,10652,0.004804893,10652,0.057118178,314234,339,,,,-0.167586504,-0.138240569,-0.079831526,-0.495424
0.301012623,157429,0.522912328,1159248,0.195107454,1073378,568,,,,0.05409954,0.256213429,0.047357673,-0.037424
0.116185913,60765,0.046596452,103300,0.009940614,54688,617,,,,-0.091897856,-0.106423138,-0.12331662,0.060576
0.07827181,40936,0.0110794,24562,0.001488147,8187,666,,,,-0.121846776,-0.133463558,-0.131107533,0.158576
0.267415937,139858,0.135879403,301232,0.162309135,892939,597,,,,0.027561012,-0.038448786,0.017126397,0.020576
0.164465256,86015,0.023279732,51609,0.121952292,670917,541,,,,-0.053761277,-0.124175003,-0.020071816,-0.091424
0.349913384,183004,0.338451726,750316,0.452397913,2488854,558,,,,0.092726986,0.115776877,0.28451065,-0.057424
0.076860715,40198,0.117037837,259462,0.000664186,3654,649,,,,-0.122961421,-0.052793554,-0.131867005,0.124576
0.511015338,267260,0.103333157,229080,0.072869602,400890,708,,,,0.219983841,-0.063227424,-0.065312927,0.242576
0.051678974,27028,0.125574956,278388,0.003930222,21622,576,,,,-0.142852856,-0.046293935,-0.128856594,-0.021424
0.21448648,112176,0.080960545,179482,0.175355646,964714,579,,,,-0.014248761,-0.080260506,0.02915179,-0.015424
0.154677456,80896,0.065682954,145613,0,0,663,,,,-0.061492808,-0.091891891,-0.132479207,0.152576
1,522998,0.519008691,1150594,0.386597694,2126856,579,,,,0.606240173,0.253241448,0.223860449,-0.015424
0.013550721,7087,0.00199828,4430,0,0,681,,,,-0.172970936,-0.140377345,-0.132479207,0.188576
0.357403346,167684,0.289949015,642790,0.330199141,1816581,593,,,,0.069588277,0.078850002,0.171876071,0.012576
0.095655547,44879,0.292415514,648258,0.010876909,59839,659,,,,-0.115891428,0.080727837,-0.122453607,0.144576
0.381356131,178922,0.242123373,536765,0.307485398,1691622,567,,,,0.086561698,0.042438605,0.150940076,-0.039424
0,0,0.002827814,6269,0.003725186,20494,549,,,,-0.183674854,-0.139745791,-0.129045583,-0.075424
0.430670563,202059,0.203322467,450747,0.192116618,1056924,592,,,,0.121506887,0.012898067,0.044600922,0.010576
0.019945734,9358,0.002532808,5615,0.027556266,151600,499,,,,-0.16954091,-0.139970389,-0.107079701,-0.175424
0.042643119,20007,0.010152884,22508,0.083189569,457665,423,,,,-0.153457091,-0.134168949,-0.055800678,-0.327424
0.42644824,200078,0.045125483,100039,0.130925165,720281,621,,,,0.118514865,-0.107543039,-0.011801228,0.068576
0.030353409,14241,0.06566446,145572,0.000575301,3165,624,,,,-0.162165824,-0.091905971,-0.131948934,0.074576
0.150151437,70447,0.012710953,28179,0.057623134,317012,611,,,,-0.077274555,-0.132221398,-0.079366092,0.048576
0.065206225,30593,0.17939679,397706,0.007414381,40790,638,,,,-0.137468424,-0.005317419,-0.125645132,0.102576
0.081347392,38166,0.015303303,33926,0.067062246,368941,490,,,,-0.126030472,-0.130247748,-0.070665756,-0.193424
0.150289978,70512,0.009542123,21154,0.035887493,197434,626,,,,-0.077176381,-0.134633943,-0.099400539,0.078576
0.136810942,64188,0.411144897,911470,0.014000983,77026,660,,,,-0.086727895,0.171120826,-0.119574046,0.146576
0.425834394,199790,0.335905385,744671,0.386266873,2125036,588,,,,0.118079881,0.113838255,0.223555521,0.002576
0.353091504,165661,0.040759942,90361,0.128661044,707825,613,,,,0.06653282,-0.110866685,-0.013888142,0.052576
0.188987857,88668,0.067685744,150053,0.035953475,197797,630,,,,-0.049754293,-0.090367094,-0.099339721,0.086576
0.336879999,158055,0.110183242,244266,0.245506702,1350648,566,,,,0.055045025,-0.058012206,0.093812297,-0.041424
0.588009114,275878,0.099554469,220703,0.474718489,2611650,563,,,,0.233000119,-0.066104277,0.30508425,-0.047424
0.122641328,57540,0.280314871,621432,0.010459021,57540,629,,,,-0.096768765,0.071515179,-0.122838788,0.084576
0.013088988,6141,0.000553925,1228,0,0,586,,,,-0.174399736,-0.141476985,-0.132479207,-0.001424
0.084636158,39709,0.007164937,15884,0.141470527,778296,485,,,,-0.123699987,-0.136443781,-0.002081226,-0.203424
0.05674879,26625,0.008407209,18638,0.031941457,175725,571,,,,-0.143461531,-0.135497995,-0.103037728,-0.031424
0.029340989,13766,0.002328469,5162,0.085699261,471472,366,,,,-0.162883245,-0.14012596,-0.053487413,-0.441424
0.070185198,32929,0.115528527,256116,0.007980775,43906,613,,,,-0.133940224,-0.053942647,-0.125123068,0.052576
0.32732702,153573,0.585677252,1298392,0.388271428,2136064,483,,,,0.048275594,0.303998644,0.225403184,-0.207424
0.025628073,12024,0.000774954,1718,0,0,651,,,,-0.165514291,-0.141308708,-0.132479207,0.128576
0.023119404,10847,0.004003325,8875,0.035490144,195248,507,,,,-0.167291984,-0.138850831,-0.099766788,-0.159424
0.008078044,3790,0.000512877,1137,0,0,659,,,,-0.177950592,-0.141508236,-0.132479207,0.144576
0.083297632,39081,0.22525257,499364,0.007103736,39081,618,,,,-0.124648493,0.02959425,-0.125931462,0.062576
0.40773446,191298,0.470674683,1043442,0.240243564,1321693,591,,,,0.105253908,0.216443014,0.088961092,0.008576
0.033848921,15881,0.005014644,11117,0.02251616,123872,522,,,,-0.159688834,-0.138080877,-0.111725331,-0.129424
0.250700701,117622,0.079585206,176433,0.130418574,717494,526,,,,-0.006023343,-0.081307602,-0.01226817,-0.121424
0.636025517,298406,0.307667394,682070,0.387436378,2131470,552,,,,0.267025499,0.092339648,0.224633492,-0.069424
0.180988676,84915,0.076606732,169830,0.044761483,246254,644,,,,-0.055422673,-0.083575222,-0.091221094,0.114576
0.089395596,41942,0.211550146,468987,0.009703041,53381,585,,,,-0.120327354,0.019162098,-0.123535599,-0.003424
0.095418961,44768,0.01835801,40698,0.140555499,773262,453,,,,-0.116059078,-0.127922089,-0.002924637,-0.267424
0.020143955,9451,0,0,0.040198885,221153,379,,,,-0.169400446,-0.141898708,-0.095426589,-0.415424
0.21791109,102238,0.087622981,194252,0.022300581,122686,621,,,,-0.029258714,-0.075188152,-0.111924037,0.068576
0.559770063,262629,0.304627573,675331,0.477379232,2626288,525,,,,0.212989366,0.090025322,0.307536743,-0.123424
0.828722028,388814,0.334827307,742281,0.39192227,2156149,633,,,,0.403574086,0.113017475,0.228768284,0.092576
0.509458132,239024,0.691837772,1533740,0.430852948,2370325,576,,,,0.177337328,0.384822501,0.264651956,-0.021424
0.093176717,43716,0.238604506,528964,0.000794697,4372,662,,,,-0.117647976,0.039759564,-0.131746709,0.150576
0.108565497,50936,0.02067836,45842,0.084253466,463518,576,,,,-0.10674318,-0.126155522,-0.05482005,-0.021424
0.020480718,9609,0.000866974,1922,0,0,630,,,,-0.169161809,-0.141238649,-0.132479207,0.086576
0,0,0.003602316,7986,0.007499994,41261,560,,,,-0.183674854,-0.139156134,-0.125566219,-0.053424
0.057053582,26768,0.00452793,10038,0.06872671,378098,542,,,,-0.14324555,-0.13845143,-0.069131566,-0.089424
0.316957711,148708,0.62383492,1382984,0.486550597,2676744,484,,,,0.040927695,0.333049461,0.315990288,-0.205424
0.103070722,48358,0.019389627,42985,0.212913237,1171336,343,,,,-0.110636887,-0.127136681,0.063769842,-0.487424
0.613965424,288056,0.222747278,493810,0.172039078,946468,589,,,,0.251393278,0.027686881,0.026094802,0.004576
0.248196294,116447,0.084042768,186315,0.169332166,931576,547,,,,-0.007798015,-0.077913898,0.023599753,-0.079424
0.435591988,204368,0.829674858,1839312,0.594366125,3269888,467,,,,0.124994307,0.489762878,0.415367364,-0.239424
0.056478101,26498,0.152994239,339174,0.005779909,31798,608,,,,-0.143653347,-0.02541864,-0.127151677,0.042576
0.089653497,42063,0.017076494,37857,0.00688125,37857,660,,,,-0.1201446,-0.128897753,-0.126136535,0.146576
0.408678675,191741,0.21622603,479353,0.164305692,903923,630,,,,0.105922997,0.022722018,0.018966688,0.086576
0.395088805,185365,0.144425093,320177,0.021441538,117960,635,,,,0.096292945,-0.031942642,-0.112715845,0.096576
0,0,0.003810715,8448,0.005583961,30720,499,,,,-0.183674854,-0.138997472,-0.127332289,-0.175424
0.380524881,178532,0.212834819,471835,0.245705921,1351744,605,,,,0.085972658,0.020140166,0.093995925,0.036576
0.016305286,7650,0.001971666,4371,0,0,618,,,,-0.172120604,-0.140397607,-0.132479207,0.062576
0.035611597,16708,0.066990632,148512,0.00337437,18564,611,,,,-0.158439767,-0.090896308,-0.12936894,0.048576
0.47728663,223930,1,2216907,0.134322075,738969,637,,,,0.154539961,0.619437591,-0.008670186,0.100576
0.474080989,222426,0.315616545,606615,0.235230178,1294112,585,,,,0.15226838,0.066426684,0.084340091,-0.003424
0.338220656,158684,0.495370968,952103,0.469368647,2582218,528,,,,0.055995041,0.185075123,0.300153127,-0.117424
0.094690018,44426,0.009245578,17770,0.016958192,93295,636,,,,-0.116575621,-0.135796086,-0.116848291,0.098576
0.679099181,318615,0.580203954,1115152,0.471589326,2594435,577,,,,0.297548356,0.241069859,0.302199998,-0.019424
0.015190559,7127,0.001059313,2036,0,0,600,,,,-0.172910522,-0.141199499,-0.132479207,0.026576
0,0,0.003126951,6010,0.003419813,18814,564,,,,-0.183674854,-0.139834737,-0.129327055,-0.045424
0.248631102,116651,0.071727367,137860,0.167700602,922600,570,,,,-0.007489902,-0.094554447,0.022095887,-0.033424
0.375268824,176066,0.824450572,1584594,0.258936928,1424534,566,,,,0.082248111,0.402286922,0.106191373,-0.041424
0.019549292,9172,0.001908949,3669,0.013837754,76128,566,,,,-0.169821836,-0.14063869,-0.1197245,-0.041424
0.046345378,21744,0.065365245,125632,0.00834395,45904,606,,,,-0.150833596,-0.098753821,-0.124788317,0.038576
0.186144556,87334,0.351122789,674858,0.287188645,1579960,430,,,,-0.051769113,0.089862883,0.132231899,-0.313424
0.016411857,7700,0.000890219,1711,0,0,627,,,,-0.172045086,-0.141311111,-0.132479207,0.080576
0.349329565,163896,0.26357232,506586,0.251871363,1385663,549,,,,0.063867035,0.03207445,0.099678813,-0.075424
0.625240583,293346,0.468778356,900992,0.556066187,3059182,621,,,,0.25938308,0.167522443,0.380065066,0.068576
0.36034256,169063,0.407824662,783839,0.338036318,1859697,547,,,,0.071671063,0.127289437,0.179099851,-0.079424
0.171836401,80621,0.008389178,16124,0.071806795,395043,588,,,,-0.061908157,-0.136361359,-0.066292551,0.002576
0.050603935,23742,0.004117586,7914,0.047950812,263800,525,,,,-0.147815898,-0.13918086,-0.088281386,-0.123424
0.048048374,22543,0.143093132,275025,0.004097631,22543,619,,,,-0.149626819,-0.047448866,-0.128702287,0.064576
0.072516961,34023,0.010621228,20414,0.017316096,95264,641,,,,-0.132287891,-0.134888076,-0.116518399,0.108576
0.807218233,378725,0.323720604,622191,0.732661864,4030718,572,,,,0.388336069,0.071775837,0.542839041,-0.029424
0.39766568,186574,0.077658689,149260,0.203481396,1119447,561,,,,0.09811897,-0.090639428,0.055076208,-0.051424
0.157711548,73994,0.023098855,44396,0.114323787,628949,555,,,,-0.071917309,-0.126652111,-0.027103258,-0.063424
0.029117191,13661,0.087876171,168898,0.003386003,18628,625,,,,-0.163041832,-0.083895292,-0.129358218,0.076576
0.07417946,34803,0.226346514,435038,0.002530414,13921,674,,,,-0.131109811,0.007503239,-0.130146842,0.174576
0.254844162,119566,0.254491155,489132,0.211406549,1163047,557,,,,-0.003087204,0.026080349,0.062381079,-0.059424
0.567076537,266057,0.346068678,665144,0.224533766,1235266,580,,,,0.218166878,0.086526874,0.074480861,-0.013424
0.14699695,68967,0.028706556,55174,0.104049626,572426,581,,,,-0.079509887,-0.122950701,-0.036573286,-0.011424
0.019157113,8988,0.001700312,3268,0.001188228,6537,661,,,,-0.170099743,-0.140776402,-0.131383979,0.148576
0.051328614,24082,0.146180541,280959,0,0,628,,,,-0.147302375,-0.045410995,-0.132479207,0.082576
0.766365498,359558,0.218254422,419485,0.789727693,4344664,524,,,,0.359387007,0.002161985,0.595438469,-0.125424
0.036481213,17116,0.064118106,123235,0.000933387,5135,654,,,,-0.15782354,-0.099577005,-0.131618874,0.134576
0.090211926,42325,0.31710718,609480,0.006154718,33860,642,,,,-0.119748886,0.06741059,-0.126806204,0.110576
0.127294196,59723,0.040395421,77640,0.06079265,334449,586,,,,-0.093471651,-0.115235365,-0.076444646,-0.001424
0.1389999,65215,0.308459938,592860,0.002155242,11857,663,,,,-0.085176756,0.061702904,-0.130492651,0.152576
0.384990185,180627,0.319527575,614132,0.032832492,180627,613,,,,0.089136861,0.069008193,-0.102216433,0.052576
0.263177975,123476,0.24626743,473326,0.261849603,1440558,544,,,,0.002818302,0.020652209,0.108876081,-0.085424
0.22791806,106933,0.101157128,194424,0.155497684,855466,532,,,,-0.022167576,-0.075129083,0.010848061,-0.109424
0.04607682,21618,0.099185224,190634,0.002143427,11792,589,,,,-0.151023901,-0.076430655,-0.130503541,0.004576
0.083764411,39300,0.128818939,247590,0.010000962,55020,638,,,,-0.124317724,-0.056870669,-0.123260996,0.102576
0.175871161,82514,0.060104058,115520,0.118488492,651861,570,,,,-0.059049046,-0.102226512,-0.023264514,-0.033424
0.043090715,20217,0.005259105,10108,0.014699341,80868,561,,,,-0.153139915,-0.138427391,-0.118930347,-0.051424
0.148154306,69510,0.099454735,191152,0.046327609,254870,626,,,,-0.078689762,-0.076252762,-0.089777544,0.078576
0.616736257,289356,0.561138918,1078509,0.55943165,3077697,546,,,,0.253356745,0.228485819,0.383167123,-0.081424
0.214532806,100653,0.408477107,785093,0.265286866,1459468,498,,,,-0.031652634,0.12772009,0.112044318,-0.177424
0.112286939,52682,0.024669095,47414,0.009575984,52682,591,,,,-0.104106092,-0.125615662,-0.123652711,0.008576
0.095499954,44806,0.012715921,24440,0.042202894,232178,622,,,,-0.116001684,-0.133505456,-0.093579428,0.070576
0.257374146,120753,0.087957336,169054,0.065847661,362259,655,,,,-0.001294407,-0.083841718,-0.071785278,0.136576
0,0,0.008242456,15842,0.011374412,62576,560,,,,-0.183674854,-0.136458205,-0.121995042,-0.053424
0.035748008,16772,0.004363163,8386,0,0,619,,,,-0.158343104,-0.139018765,-0.132479207,0.064576
0,0,0.010305931,19808,0.009001411,49521,531,,,,-0.183674854,-0.13509619,-0.124182314,-0.111424
0.236021681,110735,0.201650364,387572,0.041933876,230698,603,,,,-0.016425189,-0.008797666,-0.093827391,0.032576
0.197681879,92747,0.091685224,176219,0.091036379,500834,606,,,,-0.043593537,-0.081381094,-0.048568018,0.038576
0.109030145,51154,0.042583767,81846,0.039982397,219962,617,,,,-0.106413922,-0.113790929,-0.095626132,0.060576
0.065400183,30684,0.027139958,52163,0.026771567,147283,549,,,,-0.137330982,-0.123984747,-0.107802984,-0.075424
0.724406562,339872,0.501026015,962972,0.499375894,2747302,558,,,,0.329654069,0.188807785,0.327811781,-0.057424
0.178612154,83800,0.335723205,645260,0.003046458,16760,677,,,,-0.057106724,0.079698256,-0.129671188,0.180576
0,0,0.012843913,24686,0.008158545,44884,540,,,,-0.183674854,-0.133420974,-0.124959211,-0.093424
0.241243635,113185,0.082444849,158459,0.115212095,633836,544,,,,-0.012724808,-0.087480282,-0.026284475,-0.085424
0.530269218,248788,0.302031217,580504,0.271332158,1492726,596,,,,0.192084479,0.057459572,0.11761646,0.018576
0.326764328,153309,0.067493757,129723,0.094318774,518892,634,,,,0.047876859,-0.097348878,-0.045542528,0.094576
0.150215379,70477,0.029335068,56382,0.052523407,288956,606,,,,-0.077229244,-0.122535846,-0.084066676,0.038576
0.020941103,9825,0.000638918,1228,0,0,669,,,,-0.168835572,-0.141476985,-0.132479207,0.164576
0.063999847,30027,0.165601457,318286,0.007095375,39035,641,,,,-0.138323288,-0.032592054,-0.125939169,0.108576
0.54721819,256740,0.400739334,770221,0.426675157,2347341,566,,,,0.204094858,0.122612706,0.260801149,-0.041424
0.552346363,259146,1,1922000,0.302256251,1662854,587,,,,0.207728783,0.518159818,0.146120201,0.000576
0.152334,71471,0.616449361,903139,0.020077539,110456,608,,,,-0.075727946,0.168259771,-0.113973087,0.042576
0.30017712,140835,0.259547351,380254,0.330233859,1816772,506,,,,0.029036634,-0.011310833,0.171908072,-0.161424
0.049906964,23415,0.131411145,192526,0.007566522,41627,663,,,,-0.148309785,-0.075780899,-0.125504898,0.152576
0.275422925,129221,0.761742474,1116003,0.051247748,281938,637,,,,0.011495318,0.241362112,-0.085242492,0.100576
0,0,0.046943278,68775,0.023865981,131298,497,,,,-0.183674854,-0.118279808,-0.110481157,-0.179424
0.318004233,149199,0.196402073,287742,0.228582137,1257538,557,,,,0.041669281,-0.043081559,0.078212377,-0.059424
1,469173,0.407578225,597129,0.690004001,3796037,486,,,,0.52494507,0.063168976,0.503519902,-0.201424
0.261820267,122839,0.251536791,368518,0.058865892,323849,648,,,,0.001856203,-0.015341243,-0.078220601,0.122576
0.494408405,215612,0.575296267,842847,0.242276111,1332875,632,,,,0.14197679,0.147554127,0.090834557,0.090576
0.377568499,164658,0.082418813,120749,0.233452471,1284332,584,,,,0.065017929,-0.100430754,0.082701521,-0.005424
0.036544287,15937,0,0,0.006759465,37187,593,,,,-0.159604254,-0.141898708,-0.126248789,0.012576
0.186401774,81290,0.659659701,966445,0.029552096,162580,639,,,,-0.060897726,0.190000492,-0.10524008,0.104576
0.020593853,8981,0.003831227,5613,0,0,636,,,,-0.170110315,-0.139971076,-0.132479207,0.098576
0.016569556,7226,0.004932201,7226,0.028167012,154960,425,,,,-0.172760996,-0.139417135,-0.106516757,-0.323424
0.330861429,144289,0.157577884,230862,0.183591443,1010023,562,,,,0.034253416,-0.062615445,0.036742992,-0.049424
0.377949145,164824,0.372125215,545188,0.112926343,621261,629,,,,0.065268649,0.045331255,-0.028391327,0.084576
0.577687279,251930,0.135109954,197945,0.451390183,2483310,525,,,,0.196830029,-0.073919891,0.283581792,-0.123424
0.010488396,4574,0.002230616,3268,0,0,636,,,,-0.17676647,-0.140776402,-0.132479207,0.098576
0.086161233,37575,0.051294617,75150,0.045077944,247995,547,,,,-0.126923094,-0.116090488,-0.090929402,-0.079424
0.181120887,78987,0.039209838,57445,0.080923266,445197,571,,,,-0.064376084,-0.122170788,-0.057889603,-0.031424
0.030236115,13186,0.002999865,4395,0.018109157,99627,574,,,,-0.163759253,-0.140389365,-0.115787409,-0.025424
0.603777565,263308,0.193549642,283563,0.497023069,2734358,521,,,,0.2140149,-0.044516722,0.325643106,-0.131424
